algorithm,instance_class,seed,generation,best_makespan
SLGA,bottleneck_heavy,1,79,94
SLGA,bottleneck_heavy,1,80,94
GA,bottleneck_heavy,2,0,98
GA,bottleneck_heavy,2,1,98
GA,bottleneck_heavy,2,2,98
GA,bottleneck_heavy,2,3,98
GA,bottleneck_heavy,2,4,98
GA,bottleneck_heavy,2,5,98
GA,bottleneck_heavy,2,6,98
GA,bottleneck_heavy,2,7,98
GA,bottleneck_heavy,2,8,98
GA,bottleneck_heavy,2,9,98
GA,bottleneck_heavy,2,10,98
GA,bottleneck_heavy,2,11,98
GA,bottleneck_heavy,2,12,98
GA,bottleneck_heavy,2,13,98
GA,bottleneck_heavy,2,14,98
GA,bottleneck_heavy,2,15,98
GA,bottleneck_heavy,2,16,98
GA,bottleneck_heavy,2,17,98
GA,bottleneck_heavy,2,18,98
GA,bottleneck_heavy,2,19,98
GA,bottleneck_heavy,2,20,98
GA,bottleneck_heavy,2,21,98
GA,bottleneck_heavy,2,22,98
GA,bottleneck_heavy,2,23,98
GA,bottleneck_heavy,2,24,98
GA,bottleneck_heavy,2,25,98
GA,bottleneck_heavy,2,26,98
GA,bottleneck_heavy,2,27,98
GA,bottleneck_heavy,2,28,98
GA,bottleneck_heavy,2,29,98
GA,bottleneck_heavy,2,30,98
GA,bottleneck_heavy,2,31,98
GA,bottleneck_heavy,2,32,98
GA,bottleneck_heavy,2,33,98
GA,bottleneck_heavy,2,34,98
GA,bottleneck_heavy,2,35,98
GA,bottleneck_heavy,2,36,98
GA,bottleneck_heavy,2,37,98
GA,bottleneck_heavy,2,38,98
GA,bottleneck_heavy,2,39,98
GA,bottleneck_heavy,2,40,98
GA,bottleneck_heavy,2,41,98
GA,bottleneck_heavy,2,42,98
GA,bottleneck_heavy,2,43,98
GA,bottleneck_heavy,2,44,98
GA,bottleneck_heavy,2,45,98
GA,bottleneck_heavy,2,46,98
GA,bottleneck_heavy,2,47,98
GA,bottleneck_heavy,2,48,98
GA,bottleneck_heavy,2,49,98
GA,bottleneck_heavy,2,50,98
GA,bottleneck_heavy,2,51,98
GA,bottleneck_heavy,2,52,98
GA,bottleneck_heavy,2,53,98
GA,bottleneck_heavy,2,54,98
GA,bottleneck_heavy,2,55,98
GA,bottleneck_heavy,2,56,98
GA,bottleneck_heavy,2,57,98
GA,bottleneck_heavy,2,58,98
GA,bottleneck_heavy,2,59,98
GA,bottleneck_heavy,2,60,98
GA,bottleneck_heavy,2,61,98
GA,bottleneck_heavy,2,62,98
GA,bottleneck_heavy,2,63,98
GA,bottleneck_heavy,2,64,98
GA,bottleneck_heavy,2,65,98
GA,bottleneck_heavy,2,66,98
GA,bottleneck_heavy,2,67,98
GA,bottleneck_heavy,2,68,98
GA,bottleneck_heavy,2,69,98
GA,bottleneck_heavy,2,70,98
GA,bottleneck_heavy,2,71,98
GA,bottleneck_heavy,2,72,98
GA,bottleneck_heavy,2,73,98
GA,bottleneck_heavy,2,74,98
GA,bottleneck_heavy,2,75,98
GA,bottleneck_heavy,2,76,98
GA,bottleneck_heavy,2,77,98
GA,bottleneck_heavy,2,78,98
GA,bottleneck_heavy,2,79,98
GA,bottleneck_heavy,2,80,98
SLGA,bottleneck_heavy,2,0,98
SLGA,bottleneck_heavy,2,1,98
SLGA,bottleneck_heavy,2,2,98
SLGA,bottleneck_heavy,2,3,98
SLGA,bottleneck_heavy,2,4,98
SLGA,bottleneck_heavy,2,5,98
SLGA,bottleneck_heavy,2,6,98
SLGA,bottleneck_heavy,2,7,98
SLGA,bottleneck_heavy,2,8,98
SLGA,bottleneck_heavy,2,9,98
SLGA,bottleneck_heavy,2,10,98
SLGA,bottleneck_heavy,2,11,98
SLGA,bottleneck_heavy,2,12,98
SLGA,bottleneck_heavy,2,13,98
SLGA,bottleneck_heavy,2,14,98
SLGA,bottleneck_heavy,2,15,98
SLGA,bottleneck_heavy,2,16,98
SLGA,bottleneck_heavy,2,17,98
SLGA,bottleneck_heavy,2,18,98
SLGA,bottleneck_heavy,2,19,98
SLGA,bottleneck_heavy,2,20,98
SLGA,bottleneck_heavy,2,21,98
SLGA,bottleneck_heavy,2,22,98
SLGA,bottleneck_heavy,2,23,98
SLGA,bottleneck_heavy,2,24,98
SLGA,bottleneck_heavy,2,25,98
SLGA,bottleneck_heavy,2,26,98
SLGA,bottleneck_heavy,2,27,98
SLGA,bottleneck_heavy,2,28,98
SLGA,bottleneck_heavy,2,29,98
SLGA,bottleneck_heavy,2,30,98
SLGA,bottleneck_heavy,2,31,98
SLGA,bottleneck_heavy,2,32,98
SLGA,bottleneck_heavy,2,33,98
SLGA,bottleneck_heavy,2,34,98
SLGA,bottleneck_heavy,2,35,98
SLGA,bottleneck_heavy,2,36,98
SLGA,bottleneck_heavy,2,37,98
SLGA,bottleneck_heavy,2,38,98
SLGA,bottleneck_heavy,2,39,98
SLGA,bottleneck_heavy,2,40,98
SLGA,bottleneck_heavy,2,41,98
SLGA,bottleneck_heavy,2,42,98
SLGA,bottleneck_heavy,2,43,98
SLGA,bottleneck_heavy,2,44,98
SLGA,bottleneck_heavy,2,45,98
SLGA,bottleneck_heavy,2,46,98
SLGA,bottleneck_heavy,2,47,98
SLGA,bottleneck_heavy,2,48,98
SLGA,bottleneck_heavy,2,49,98
SLGA,bottleneck_heavy,2,50,98
SLGA,bottleneck_heavy,2,51,98
SLGA,bottleneck_heavy,2,52,98
SLGA,bottleneck_heavy,2,53,98
SLGA,bottleneck_heavy,2,54,98
SLGA,bottleneck_heavy,2,55,98
SLGA,bottleneck_heavy,2,56,98
SLGA,bottleneck_heavy,2,57,98
SLGA,bottleneck_heavy,2,58,98
SLGA,bottleneck_heavy,2,59,98
SLGA,bottleneck_heavy,2,60,98
SLGA,bottleneck_heavy,2,61,98
SLGA,bottleneck_heavy,2,62,98
SLGA,bottleneck_heavy,2,63,98
SLGA,bottleneck_heavy,2,64,98
SLGA,bottleneck_heavy,2,65,98
SLGA,bottleneck_heavy,2,66,98
SLGA,bottleneck_heavy,2,67,98
SLGA,bottleneck_heavy,2,68,98
SLGA,bottleneck_heavy,2,69,98
SLGA,bottleneck_heavy,2,70,98
SLGA,bottleneck_heavy,2,71,98
SLGA,bottleneck_heavy,2,72,98
SLGA,bottleneck_heavy,2,73,98
SLGA,bottleneck_heavy,2,74,98
SLGA,bottleneck_heavy,2,75,98
SLGA,bottleneck_heavy,2,76,98
SLGA,bottleneck_heavy,2,77,98
SLGA,bottleneck_heavy,2,78,98
SLGA,bottleneck_heavy,2,79,98
SLGA,bottleneck_heavy,2,80,98
GA,bottleneck_heavy,3,0,77
GA,bottleneck_heavy,3,1,77
GA,bottleneck_heavy,3,2,77
GA,bottleneck_heavy,3,3,77
GA,bottleneck_heavy,3,4,77
GA,bottleneck_heavy,3,5,77
GA,bottleneck_heavy,3,6,77
GA,bottleneck_heavy,3,7,77
GA,bottleneck_heavy,3,8,77
GA,bottleneck_heavy,3,9,77
GA,bottleneck_heavy,3,10,77
GA,bottleneck_heavy,3,11,77
GA,bottleneck_heavy,3,12,77
GA,bottleneck_heavy,3,13,77
GA,bottleneck_heavy,3,14,77
GA,bottleneck_heavy,3,15,77
GA,bottleneck_heavy,3,16,77
GA,bottleneck_heavy,3,17,77
GA,bottleneck_heavy,3,18,77
GA,bottleneck_heavy,3,19,77
GA,bottleneck_heavy,3,20,77
GA,bottleneck_heavy,3,21,77
GA,bottleneck_heavy,3,22,77
GA,bottleneck_heavy,3,23,77
GA,bottleneck_heavy,3,24,77
GA,bottleneck_heavy,3,25,77
GA,bottleneck_heavy,3,26,77
GA,bottleneck_heavy,3,27,77
GA,bottleneck_heavy,3,28,77
GA,bottleneck_heavy,3,29,77
GA,bottleneck_heavy,3,30,77
GA,bottleneck_heavy,3,31,77
GA,bottleneck_heavy,3,32,77
GA,bottleneck_heavy,3,33,77
GA,bottleneck_heavy,3,34,77
GA,bottleneck_heavy,3,35,77
GA,bottleneck_heavy,3,36,77
GA,bottleneck_heavy,3,37,77
GA,bottleneck_heavy,3,38,77
GA,bottleneck_heavy,3,39,77
GA,bottleneck_heavy,3,40,77
GA,bottleneck_heavy,3,41,77
GA,bottleneck_heavy,3,42,77
GA,bottleneck_heavy,3,43,77
GA,bottleneck_heavy,3,44,77
GA,bottleneck_heavy,3,45,77
GA,bottleneck_heavy,3,46,77
GA,bottleneck_heavy,3,47,77
GA,bottleneck_heavy,3,48,77
GA,bottleneck_heavy,3,49,77
GA,bottleneck_heavy,3,50,77
GA,bottleneck_heavy,3,51,77
GA,bottleneck_heavy,3,52,77
GA,bottleneck_heavy,3,53,77
GA,bottleneck_heavy,3,54,77
GA,bottleneck_heavy,3,55,77
GA,bottleneck_heavy,3,56,77
GA,bottleneck_heavy,3,57,77
GA,bottleneck_heavy,3,58,77
GA,bottleneck_heavy,3,59,77
GA,bottleneck_heavy,3,60,77
GA,bottleneck_heavy,3,61,77
GA,bottleneck_heavy,3,62,77
GA,bottleneck_heavy,3,63,77
GA,bottleneck_heavy,3,64,77
GA,bottleneck_heavy,3,65,77
GA,bottleneck_heavy,3,66,77
GA,bottleneck_heavy,3,67,77
GA,bottleneck_heavy,3,68,77
GA,bottleneck_heavy,3,69,77
GA,bottleneck_heavy,3,70,77
GA,bottleneck_heavy,3,71,77
GA,bottleneck_heavy,3,72,77
GA,bottleneck_heavy,3,73,77
GA,bottleneck_heavy,3,74,77
GA,bottleneck_heavy,3,75,77
GA,bottleneck_heavy,3,76,77
GA,bottleneck_heavy,3,77,77
GA,bottleneck_heavy,3,78,77
GA,bottleneck_heavy,3,79,77
GA,bottleneck_heavy,3,80,77
SLGA,bottleneck_heavy,3,0,77
SLGA,bottleneck_heavy,3,1,77
SLGA,bottleneck_heavy,3,2,77
SLGA,bottleneck_heavy,3,3,77
SLGA,bottleneck_heavy,3,4,77
SLGA,bottleneck_heavy,3,5,77
SLGA,bottleneck_heavy,3,6,77
SLGA,bottleneck_heavy,3,7,77
SLGA,bottleneck_heavy,3,8,77
SLGA,bottleneck_heavy,3,9,77
SLGA,bottleneck_heavy,3,10,77
SLGA,bottleneck_heavy,3,11,77
SLGA,bottleneck_heavy,3,12,77
SLGA,bottleneck_heavy,3,13,77
SLGA,bottleneck_heavy,3,14,77
SLGA,bottleneck_heavy,3,15,77
SLGA,bottleneck_heavy,3,16,77
SLGA,bottleneck_heavy,3,17,77
SLGA,bottleneck_heavy,3,18,77
SLGA,bottleneck_heavy,3,19,77
SLGA,bottleneck_heavy,3,20,77
SLGA,bottleneck_heavy,3,21,77
SLGA,bottleneck_heavy,3,22,77
SLGA,bottleneck_heavy,3,23,77
SLGA,bottleneck_heavy,3,24,77
SLGA,bottleneck_heavy,3,25,77
SLGA,bottleneck_heavy,3,26,77
SLGA,bottleneck_heavy,3,27,77
SLGA,bottleneck_heavy,3,28,77
SLGA,bottleneck_heavy,3,29,77
SLGA,bottleneck_heavy,3,30,77
SLGA,bottleneck_heavy,3,31,77
SLGA,bottleneck_heavy,3,32,77
SLGA,bottleneck_heavy,3,33,77
SLGA,bottleneck_heavy,3,34,77
SLGA,bottleneck_heavy,3,35,77
SLGA,bottleneck_heavy,3,36,77
SLGA,bottleneck_heavy,3,37,77
SLGA,bottleneck_heavy,3,38,77
SLGA,bottleneck_heavy,3,39,77
SLGA,bottleneck_heavy,3,40,77
SLGA,bottleneck_heavy,3,41,77
SLGA,bottleneck_heavy,3,42,77
SLGA,bottleneck_heavy,3,43,77
SLGA,bottleneck_heavy,3,44,77
SLGA,bottleneck_heavy,3,45,77
SLGA,bottleneck_heavy,3,46,77
SLGA,bottleneck_heavy,3,47,77
SLGA,bottleneck_heavy,3,48,77
SLGA,bottleneck_heavy,3,49,77
SLGA,bottleneck_heavy,3,50,77
SLGA,bottleneck_heavy,3,51,77
SLGA,bottleneck_heavy,3,52,77
SLGA,bottleneck_heavy,3,53,77
SLGA,bottleneck_heavy,3,54,77
SLGA,bottleneck_heavy,3,55,77
SLGA,bottleneck_heavy,3,56,77
SLGA,bottleneck_heavy,3,57,77
SLGA,bottleneck_heavy,3,58,77
SLGA,bottleneck_heavy,3,59,77
SLGA,bottleneck_heavy,3,60,77
SLGA,bottleneck_heavy,3,61,77
SLGA,bottleneck_heavy,3,62,77
SLGA,bottleneck_heavy,3,63,77
SLGA,bottleneck_heavy,3,64,77
SLGA,bottleneck_heavy,3,65,77
SLGA,bottleneck_heavy,3,66,77
SLGA,bottleneck_heavy,3,67,77
SLGA,bottleneck_heavy,3,68,77
SLGA,bottleneck_heavy,3,69,77
SLGA,bottleneck_heavy,3,70,77
SLGA,bottleneck_heavy,3,71,77
SLGA,bottleneck_heavy,3,72,77
SLGA,bottleneck_heavy,3,73,77
SLGA,bottleneck_heavy,3,74,77
SLGA,bottleneck_heavy,3,75,77
SLGA,bottleneck_heavy,3,76,77
SLGA,bottleneck_heavy,3,77,77
SLGA,bottleneck_heavy,3,78,77
SLGA,bottleneck_heavy,3,79,77
SLGA,bottleneck_heavy,3,80,77
GA,bottleneck_heavy,4,0,85
GA,bottleneck_heavy,4,1,85
GA,bottleneck_heavy,4,2,85
GA,bottleneck_heavy,4,3,85
GA,bottleneck_heavy,4,4,85
GA,bottleneck_heavy,4,5,85
GA,bottleneck_heavy,4,6,85
GA,bottleneck_heavy,4,7,85
GA,bottleneck_heavy,4,8,85
GA,bottleneck_heavy,4,9,85
GA,bottleneck_heavy,4,10,85
GA,bottleneck_heavy,4,11,85
GA,bottleneck_heavy,4,12,85
GA,bottleneck_heavy,4,13,85
GA,bottleneck_heavy,4,14,85
GA,bottleneck_heavy,4,15,85
GA,bottleneck_heavy,4,16,85
GA,bottleneck_heavy,4,17,85
GA,bottleneck_heavy,4,18,85
GA,bottleneck_heavy,4,19,85
GA,bottleneck_heavy,4,20,85
GA,bottleneck_heavy,4,21,85
GA,bottleneck_heavy,4,22,85
GA,bottleneck_heavy,4,23,85
GA,bottleneck_heavy,4,24,85
GA,bottleneck_heavy,4,25,85
GA,bottleneck_heavy,4,26,85
GA,bottleneck_heavy,4,27,85
GA,bottleneck_heavy,4,28,85
GA,bottleneck_heavy,4,29,85
GA,bottleneck_heavy,4,30,85
GA,bottleneck_heavy,4,31,85
GA,bottleneck_heavy,4,32,85
GA,bottleneck_heavy,4,33,85
GA,bottleneck_heavy,4,34,85
GA,bottleneck_heavy,4,35,85
GA,bottleneck_heavy,4,36,85
GA,bottleneck_heavy,4,37,85
GA,bottleneck_heavy,4,38,85
GA,bottleneck_heavy,4,39,85
GA,bottleneck_heavy,4,40,85
GA,bottleneck_heavy,4,41,85
GA,bottleneck_heavy,4,42,85
GA,bottleneck_heavy,4,43,85
GA,bottleneck_heavy,4,44,85
GA,bottleneck_heavy,4,45,85
GA,bottleneck_heavy,4,46,85
GA,bottleneck_heavy,4,47,85
GA,bottleneck_heavy,4,48,85
GA,bottleneck_heavy,4,49,85
GA,bottleneck_heavy,4,50,85
GA,bottleneck_heavy,4,51,85
GA,bottleneck_heavy,4,52,85
GA,bottleneck_heavy,4,53,85
GA,bottleneck_heavy,4,54,85
GA,bottleneck_heavy,4,55,85
GA,bottleneck_heavy,4,56,85
GA,bottleneck_heavy,4,57,85
GA,bottleneck_heavy,4,58,85
GA,bottleneck_heavy,4,59,85
GA,bottleneck_heavy,4,60,85
GA,bottleneck_heavy,4,61,85
GA,bottleneck_heavy,4,62,85
GA,bottleneck_heavy,4,63,85
GA,bottleneck_heavy,4,64,85
GA,bottleneck_heavy,4,65,85
GA,bottleneck_heavy,4,66,85
GA,bottleneck_heavy,4,67,85
GA,bottleneck_heavy,4,68,85
GA,bottleneck_heavy,4,69,85
GA,bottleneck_heavy,4,70,85
GA,bottleneck_heavy,4,71,85
GA,bottleneck_heavy,4,72,85
GA,bottleneck_heavy,4,73,85
GA,bottleneck_heavy,4,74,85
GA,bottleneck_heavy,4,75,85
GA,bottleneck_heavy,4,76,85
GA,bottleneck_heavy,4,77,85
GA,bottleneck_heavy,4,78,85
GA,bottleneck_heavy,4,79,85
GA,bottleneck_heavy,4,80,85
SLGA,bottleneck_heavy,4,0,85
SLGA,bottleneck_heavy,4,1,85
SLGA,bottleneck_heavy,4,2,85
SLGA,bottleneck_heavy,4,3,85
SLGA,bottleneck_heavy,4,4,85
SLGA,bottleneck_heavy,4,5,85
SLGA,bottleneck_heavy,4,6,85
SLGA,bottleneck_heavy,4,7,85
SLGA,bottleneck_heavy,4,8,85
SLGA,bottleneck_heavy,4,9,85
SLGA,bottleneck_heavy,4,10,85
SLGA,bottleneck_heavy,4,11,85
SLGA,bottleneck_heavy,4,12,85
SLGA,bottleneck_heavy,4,13,85
SLGA,bottleneck_heavy,4,14,85
SLGA,bottleneck_heavy,4,15,85
SLGA,bottleneck_heavy,4,16,85
SLGA,bottleneck_heavy,4,17,85
SLGA,bottleneck_heavy,4,18,85
SLGA,bottleneck_heavy,4,19,85
SLGA,bottleneck_heavy,4,20,85
SLGA,bottleneck_heavy,4,21,85
SLGA,bottleneck_heavy,4,22,85
SLGA,bottleneck_heavy,4,23,85
SLGA,bottleneck_heavy,4,24,85
SLGA,bottleneck_heavy,4,25,85
SLGA,bottleneck_heavy,4,26,85
SLGA,bottleneck_heavy,4,27,85
SLGA,bottleneck_heavy,4,28,85
SLGA,bottleneck_heavy,4,29,85
SLGA,bottleneck_heavy,4,30,85
SLGA,bottleneck_heavy,4,31,85
SLGA,bottleneck_heavy,4,32,85
SLGA,bottleneck_heavy,4,33,85
SLGA,bottleneck_heavy,4,34,85
SLGA,bottleneck_heavy,4,35,85
SLGA,bottleneck_heavy,4,36,85
SLGA,bottleneck_heavy,4,37,85
SLGA,bottleneck_heavy,4,38,85
SLGA,bottleneck_heavy,4,39,85
SLGA,bottleneck_heavy,4,40,85
SLGA,bottleneck_heavy,4,41,85
SLGA,bottleneck_heavy,4,42,85
SLGA,bottleneck_heavy,4,43,85
SLGA,bottleneck_heavy,4,44,85
SLGA,bottleneck_heavy,4,45,85
SLGA,bottleneck_heavy,4,46,85
SLGA,bottleneck_heavy,4,47,85
SLGA,bottleneck_heavy,4,48,85
SLGA,bottleneck_heavy,4,49,85
SLGA,bottleneck_heavy,4,50,85
SLGA,bottleneck_heavy,4,51,85
SLGA,bottleneck_heavy,4,52,85
SLGA,bottleneck_heavy,4,53,85
SLGA,bottleneck_heavy,4,54,85
SLGA,bottleneck_heavy,4,55,85
SLGA,bottleneck_heavy,4,56,85
SLGA,bottleneck_heavy,4,57,85
SLGA,bottleneck_heavy,4,58,83
SLGA,bottleneck_heavy,4,59,83
SLGA,bottleneck_heavy,4,60,83
SLGA,bottleneck_heavy,4,61,83
SLGA,bottleneck_heavy,4,62,83
SLGA,bottleneck_heavy,4,63,83
SLGA,bottleneck_heavy,4,64,83
SLGA,bottleneck_heavy,4,65,83
SLGA,bottleneck_heavy,4,66,83
SLGA,bottleneck_heavy,4,67,83
SLGA,bottleneck_heavy,4,68,83
SLGA,bottleneck_heavy,4,69,83
SLGA,bottleneck_heavy,4,70,83
SLGA,bottleneck_heavy,4,71,83
SLGA,bottleneck_heavy,4,72,83
SLGA,bottleneck_heavy,4,73,83
SLGA,bottleneck_heavy,4,74,83
SLGA,bottleneck_heavy,4,75,83
SLGA,bottleneck_heavy,4,76,83
SLGA,bottleneck_heavy,4,77,83
SLGA,bottleneck_heavy,4,78,81
SLGA,bottleneck_heavy,4,79,81
SLGA,bottleneck_heavy,4,80,81
GA,bottleneck_heavy,5,0,101
GA,bottleneck_heavy,5,1,101
GA,bottleneck_heavy,5,2,101
GA,bottleneck_heavy,5,3,101
GA,bottleneck_heavy,5,4,101
GA,bottleneck_heavy,5,5,101
GA,bottleneck_heavy,5,6,101
GA,bottleneck_heavy,5,7,101
GA,bottleneck_heavy,5,8,101
GA,bottleneck_heavy,5,9,101
GA,bottleneck_heavy,5,10,101
GA,bottleneck_heavy,5,11,101
GA,bottleneck_heavy,5,12,101
GA,bottleneck_heavy,5,13,101
GA,bottleneck_heavy,5,14,101
GA,bottleneck_heavy,5,15,101
GA,bottleneck_heavy,5,16,101
GA,bottleneck_heavy,5,17,101
GA,bottleneck_heavy,5,18,101
GA,bottleneck_heavy,5,19,101
GA,bottleneck_heavy,5,20,101
GA,bottleneck_heavy,5,21,101
GA,bottleneck_heavy,5,22,101
GA,bottleneck_heavy,5,23,101
GA,bottleneck_heavy,5,24,101
GA,bottleneck_heavy,5,25,101
GA,bottleneck_heavy,5,26,101
GA,bottleneck_heavy,5,27,101
GA,bottleneck_heavy,5,28,101
GA,bottleneck_heavy,5,29,101
GA,bottleneck_heavy,5,30,101
GA,bottleneck_heavy,5,31,101
GA,bottleneck_heavy,5,32,101
GA,bottleneck_heavy,5,33,101
GA,bottleneck_heavy,5,34,101
GA,bottleneck_heavy,5,35,101
GA,bottleneck_heavy,5,36,101
GA,bottleneck_heavy,5,37,101
GA,bottleneck_heavy,5,38,101
GA,bottleneck_heavy,5,39,101
GA,bottleneck_heavy,5,40,101
GA,bottleneck_heavy,5,41,101
GA,bottleneck_heavy,5,42,101
GA,bottleneck_heavy,5,43,101
GA,bottleneck_heavy,5,44,101
GA,bottleneck_heavy,5,45,101
GA,bottleneck_heavy,5,46,101
GA,bottleneck_heavy,5,47,101
GA,bottleneck_heavy,5,48,101
GA,bottleneck_heavy,5,49,101
GA,bottleneck_heavy,5,50,101
GA,bottleneck_heavy,5,51,101
GA,bottleneck_heavy,5,52,101
GA,bottleneck_heavy,5,53,101
GA,bottleneck_heavy,5,54,101
GA,bottleneck_heavy,5,55,101
GA,bottleneck_heavy,5,56,101
GA,bottleneck_heavy,5,57,101
GA,bottleneck_heavy,5,58,101
GA,bottleneck_heavy,5,59,101
GA,bottleneck_heavy,5,60,101
GA,bottleneck_heavy,5,61,101
GA,bottleneck_heavy,5,62,101
GA,bottleneck_heavy,5,63,101
GA,bottleneck_heavy,5,64,101
GA,bottleneck_heavy,5,65,101
GA,bottleneck_heavy,5,66,101
GA,bottleneck_heavy,5,67,101
GA,bottleneck_heavy,5,68,101
GA,bottleneck_heavy,5,69,101
GA,bottleneck_heavy,5,70,101
GA,bottleneck_heavy,5,71,101
GA,bottleneck_heavy,5,72,101
GA,bottleneck_heavy,5,73,101
GA,bottleneck_heavy,5,74,101
GA,bottleneck_heavy,5,75,101
GA,bottleneck_heavy,5,76,101
GA,bottleneck_heavy,5,77,101
GA,bottleneck_heavy,5,78,101
GA,bottleneck_heavy,5,79,101
GA,bottleneck_heavy,5,80,101
SLGA,bottleneck_heavy,5,0,101
SLGA,bottleneck_heavy,5,1,101
SLGA,bottleneck_heavy,5,2,101
SLGA,bottleneck_heavy,5,3,101
SLGA,bottleneck_heavy,5,4,101
SLGA,bottleneck_heavy,5,5,101
SLGA,bottleneck_heavy,5,6,101
SLGA,bottleneck_heavy,5,7,101
SLGA,bottleneck_heavy,5,8,101
SLGA,bottleneck_heavy,5,9,101
SLGA,bottleneck_heavy,5,10,101
SLGA,bottleneck_heavy,5,11,101
SLGA,bottleneck_heavy,5,12,101
SLGA,bottleneck_heavy,5,13,101
SLGA,bottleneck_heavy,5,14,101
SLGA,bottleneck_heavy,5,15,101
SLGA,bottleneck_heavy,5,16,101
SLGA,bottleneck_heavy,5,17,101
SLGA,bottleneck_heavy,5,18,101
SLGA,bottleneck_heavy,5,19,101
SLGA,bottleneck_heavy,5,20,101
SLGA,bottleneck_heavy,5,21,101
SLGA,bottleneck_heavy,5,22,101
SLGA,bottleneck_heavy,5,23,101
SLGA,bottleneck_heavy,5,24,101
SLGA,bottleneck_heavy,5,25,101
SLGA,bottleneck_heavy,5,26,101
SLGA,bottleneck_heavy,5,27,101
SLGA,bottleneck_heavy,5,28,101
SLGA,bottleneck_heavy,5,29,101
SLGA,bottleneck_heavy,5,30,101
SLGA,bottleneck_heavy,5,31,101
SLGA,bottleneck_heavy,5,32,101
SLGA,bottleneck_heavy,5,33,101
SLGA,bottleneck_heavy,5,34,101
SLGA,bottleneck_heavy,5,35,101
SLGA,bottleneck_heavy,5,36,101
SLGA,bottleneck_heavy,5,37,101
SLGA,bottleneck_heavy,5,38,101
SLGA,bottleneck_heavy,5,39,101
SLGA,bottleneck_heavy,5,40,101
SLGA,bottleneck_heavy,5,41,101
SLGA,bottleneck_heavy,5,42,101
SLGA,bottleneck_heavy,5,43,101
SLGA,bottleneck_heavy,5,44,101
SLGA,bottleneck_heavy,5,45,101
SLGA,bottleneck_heavy,5,46,101
SLGA,bottleneck_heavy,5,47,101
SLGA,bottleneck_heavy,5,48,101
SLGA,bottleneck_heavy,5,49,101
SLGA,bottleneck_heavy,5,50,101
SLGA,bottleneck_heavy,5,51,101
SLGA,bottleneck_heavy,5,52,101
SLGA,bottleneck_heavy,5,53,101
SLGA,bottleneck_heavy,5,54,101
SLGA,bottleneck_heavy,5,55,101
SLGA,bottleneck_heavy,5,56,101
SLGA,bottleneck_heavy,5,57,101
SLGA,bottleneck_heavy,5,58,101
SLGA,bottleneck_heavy,5,59,101
SLGA,bottleneck_heavy,5,60,101
SLGA,bottleneck_heavy,5,61,101
SLGA,bottleneck_heavy,5,62,101
SLGA,bottleneck_heavy,5,63,101
SLGA,bottleneck_heavy,5,64,101
SLGA,bottleneck_heavy,5,65,101
SLGA,bottleneck_heavy,5,66,101
SLGA,bottleneck_heavy,5,67,101
SLGA,bottleneck_heavy,5,68,101
SLGA,bottleneck_heavy,5,69,101
SLGA,bottleneck_heavy,5,70,101
SLGA,bottleneck_heavy,5,71,101
SLGA,bottleneck_heavy,5,72,101
SLGA,bottleneck_heavy,5,73,101
SLGA,bottleneck_heavy,5,74,101
SLGA,bottleneck_heavy,5,75,101
SLGA,bottleneck_heavy,5,76,101
SLGA,bottleneck_heavy,5,77,101
SLGA,bottleneck_heavy,5,78,101
SLGA,bottleneck_heavy,5,79,101
SLGA,bottleneck_heavy,5,80,101
GA,balanced,1,0,118
GA,balanced,1,1,118
GA,balanced,1,2,118
GA,balanced,1,3,118
GA,balanced,1,4,118
GA,balanced,1,5,118
GA,balanced,1,6,118
GA,balanced,1,7,118
GA,balanced,1,8,117
GA,balanced,1,9,117
GA,balanced,1,10,117
GA,balanced,1,11,117
GA,balanced,1,12,117
GA,balanced,1,13,117
GA,balanced,1,14,117
GA,balanced,1,15,110
GA,balanced,1,16,110
GA,balanced,1,17,110
GA,balanced,1,18,110
GA,balanced,1,19,110
GA,balanced,1,20,110
GA,balanced,1,21,110
GA,balanced,1,22,110
GA,balanced,1,23,110
GA,balanced,1,24,110
GA,balanced,1,25,110
GA,balanced,1,26,110
GA,balanced,1,27,110
GA,balanced,1,28,109
GA,balanced,1,29,109
GA,balanced,1,30,109
GA,balanced,1,31,109
GA,balanced,1,32,109
GA,balanced,1,33,109
GA,balanced,1,34,109
GA,balanced,1,35,109
GA,balanced,1,36,109
GA,balanced,1,37,109
GA,balanced,1,38,109
GA,balanced,1,39,109
GA,balanced,1,40,109
GA,balanced,1,41,109
GA,balanced,1,42,109
GA,balanced,1,43,109
GA,balanced,1,44,109
GA,balanced,1,45,109
GA,balanced,1,46,109
GA,balanced,1,47,109
GA,balanced,1,48,109
GA,balanced,1,49,109
GA,balanced,1,50,109
GA,balanced,1,51,109
GA,balanced,1,52,109
GA,balanced,1,53,109
GA,balanced,1,54,109
GA,balanced,1,55,109
GA,balanced,1,56,109
GA,balanced,1,57,109
GA,balanced,1,58,109
GA,balanced,1,59,109
GA,balanced,1,60,109
GA,balanced,1,61,109
GA,balanced,1,62,109
GA,balanced,1,63,109
GA,balanced,1,64,109
GA,balanced,1,65,109
GA,balanced,1,66,109
GA,balanced,1,67,109
GA,balanced,1,68,109
GA,balanced,1,69,109
GA,balanced,1,70,109
GA,balanced,1,71,109
GA,balanced,1,72,109
GA,balanced,1,73,109
GA,balanced,1,74,109
